<?xml version="1.0" ?>
<!-- use the ingame editor to change the data in this file -->
<!-- (and yes, i know that data is a horrible variable name to use) -->
<data>
    <trackstart is_valid="1" c_x="2096.683105" c_y="450.733490" c_z="-1181.465332" r_x="0.000000" r_y="180.000000" r_z="0.000000" />
    <trackstart is_valid="1" c_x="1910.579712" c_y="450.733490" c_z="-1180.356079" r_x="0.000000" r_y="180.000000" r_z="0.000000" />
    <trackstart is_valid="1" c_x="2096.408203" c_y="450.733490" c_z="-784.299500" r_x="0.000000" r_y="180.000000" r_z="0.000000" />
    <trackstart is_valid="1" c_x="1905.845581" c_y="450.733490" c_z="-782.564026" r_x="0.000000" r_y="180.000000" r_z="0.000000" />
    <trackstart is_valid="1" c_x="1999.148193" c_y="450.733490" c_z="2415.697998" r_x="0.000000" r_y="180.000000" r_z="0.000000" />
    <finishline is_valid="1" relocate="1" c_x="1999.074951" c_y="450.733490" c_z="-1373.267578" u_x="0.000000" u_y="1.000000" u_z="0.000000" r_x="0.000000" r_y="180.000000" r_z="0.000000" def_sizes="1" left="0.000000" right="0.000000" top="0.000000" bottom="0.000000" wall_left="0" wall_right="0" wall_bottom="0" />
    <tp_source is_valid="0" relocate="1" c_x="0.000000" c_y="0.000000" c_z="0.000000" u_x="0.000000" u_y="0.000000" u_z="0.000000" r_x="0.000000" r_y="0.000000" r_z="0.000000" def_sizes="1" left="0.000000" right="0.000000" top="0.000000" bottom="0.000000" wall_left="0" wall_right="0" wall_bottom="0" />
    <tp_target is_valid="0" relocate="1" c_x="0.000000" c_y="0.000000" c_z="0.000000" u_x="0.000000" u_y="0.000000" u_z="0.000000" r_x="0.000000" r_y="0.000000" r_z="0.000000" def_sizes="1" left="0.000000" right="0.000000" top="0.000000" bottom="0.000000" wall_left="0" wall_right="0" wall_bottom="0" />
    <track_markers>
        <marker is_valid="1" relocate="1" c_x="1997.394287" c_y="450.733490" c_z="-684.409607" u_x="0.000000" u_y="1.000000" u_z="0.000000" r_x="0.000000" r_y="180.000000" r_z="0.000000" def_sizes="1" left="0.000000" right="0.000000" top="0.000000" bottom="0.000000" wall_left="1" wall_right="1" wall_bottom="1" />
        <marker is_valid="1" relocate="1" c_x="2001.183105" c_y="450.733490" c_z="-3298.250732" u_x="0.000000" u_y="1.000000" u_z="0.000000" r_x="0.000000" r_y="180.000000" r_z="0.000000" def_sizes="1" left="0.000000" right="0.000000" top="0.000000" bottom="0.000000" wall_left="1" wall_right="1" wall_bottom="1" />
        <marker is_valid="1" relocate="0" c_x="2302.216797" c_y="450.733490" c_z="-3899.528320" u_x="0.000000" u_y="1.000000" u_z="0.000000" r_x="0.000000" r_y="135.000000" r_z="0.000000" def_sizes="1" left="0.000000" right="0.000000" top="0.000000" bottom="0.000000" wall_left="1" wall_right="1" wall_bottom="1" />
        <marker is_valid="1" relocate="1" c_x="2904.504150" c_y="450.733490" c_z="-4201.576660" u_x="0.000000" u_y="1.000000" u_z="0.000000" r_x="0.000000" r_y="99.000000" r_z="0.000000" def_sizes="1" left="0.000000" right="0.000000" top="0.000000" bottom="0.000000" wall_left="1" wall_right="1" wall_bottom="1" />
        <marker is_valid="1" relocate="0" c_x="3744.958252" c_y="450.733490" c_z="-4519.854980" u_x="0.000000" u_y="1.000000" u_z="0.000000" r_x="0.000000" r_y="495.000000" r_z="0.000000" def_sizes="1" left="0.000000" right="0.000000" top="0.000000" bottom="0.000000" wall_left="1" wall_right="1" wall_bottom="1" />
        <marker is_valid="1" relocate="0" c_x="3854.331787" c_y="450.733490" c_z="-5767.024902" u_x="0.000000" u_y="1.000000" u_z="0.000000" r_x="0.000000" r_y="225.000000" r_z="0.000000" def_sizes="1" left="0.000000" right="0.000000" top="0.000000" bottom="0.000000" wall_left="1" wall_right="1" wall_bottom="1" />
        <marker is_valid="1" relocate="1" c_x="2996.228271" c_y="450.733490" c_z="-6201.425293" u_x="0.000000" u_y="1.000000" u_z="0.000000" r_x="0.000000" r_y="270.000000" r_z="0.000000" def_sizes="1" left="0.000000" right="0.000000" top="0.000000" bottom="0.000000" wall_left="1" wall_right="1" wall_bottom="1" />
        <marker is_valid="1" relocate="1" c_x="1436.954224" c_y="450.733490" c_z="-6198.444824" u_x="0.000000" u_y="1.000000" u_z="0.000000" r_x="0.000000" r_y="270.000000" r_z="0.000000" def_sizes="1" left="0.000000" right="0.000000" top="0.000000" bottom="0.000000" wall_left="1" wall_right="1" wall_bottom="1" />
        <marker is_valid="1" relocate="1" c_x="-119.630142" c_y="1046.784912" c_z="-6193.187500" u_x="0.049854" u_y="0.998757" u_z="0.000000" r_x="0.000000" r_y="270.000000" r_z="0.000000" def_sizes="1" left="0.000000" right="0.000000" top="0.000000" bottom="0.000000" wall_left="1" wall_right="1" wall_bottom="1" />
        <marker is_valid="1" relocate="1" c_x="-1111.701782" c_y="1050.733521" c_z="-6187.906250" u_x="0.000000" u_y="1.000000" u_z="0.000000" r_x="0.000000" r_y="270.000000" r_z="0.000000" def_sizes="1" left="0.000000" right="0.000000" top="0.000000" bottom="0.000000" wall_left="1" wall_right="1" wall_bottom="1" />
        <marker is_valid="1" relocate="0" c_x="-2119.215088" c_y="1050.733521" c_z="-5793.743652" u_x="0.000000" u_y="1.000000" u_z="0.000000" r_x="0.000000" r_y="306.000000" r_z="0.000000" def_sizes="1" left="0.000000" right="0.000000" top="0.000000" bottom="0.000000" wall_left="1" wall_right="1" wall_bottom="1" />
        <marker is_valid="1" relocate="0" c_x="-2662.651611" c_y="1050.733521" c_z="-5074.390625" u_x="0.000000" u_y="1.000000" u_z="0.000000" r_x="0.000000" r_y="342.000000" r_z="0.000000" def_sizes="1" left="0.000000" right="0.000000" top="0.000000" bottom="0.000000" wall_left="1" wall_right="1" wall_bottom="1" />
